time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1600000000000015,-0.160849933725,-0.560751819192,14.4547731052,6.12872577381,0.0352934429797,0.0,-0.235403019896,-1.29201024577,4.50121993858,-0.0920427780974,0.0775602482087,0.0,510.3965702442497,510.07229326410777,511.1534882042024,508.92943723686585
2.2200000000000015,-0.175691126356,-0.641355836432,14.7267659614,6.12293778032,0.0396145056671,0.0,-0.259732993,-1.39529471858,4.56476625575,-0.1072278621,0.0576294993467,0.0,449.05919172656536,447.44318504825065,449.197825404897,447.9565879353174
2.2800000000000016,-0.192195723074,-0.728764603882,15.0055481405,6.11628607321,0.0427500228718,0.0,-0.290763757099,-1.51894546838,4.72706512928,-0.119346196849,0.0384588078692,0.0,480.4532692744219,478.99893593715393,479.85079219747155,478.9198780191472
2.3400000000000016,-0.210624792983,-0.823731683472,15.2939432058,6.10939571046,0.0447579988835,0.0,-0.32374919175,-1.64728118889,4.88516535308,-0.10708595182,0.0209200158332,0.0,480.91909544407423,479.5889825999259,479.58991510585867,480.5095484741785
2.4000000000000017,-0.231009555349,-0.926299208342,15.5903653188,6.1043355091,0.0464310049916,0.0,-0.355872660015,-1.7721254392,4.99485547513,-0.0585181745076,0.0390649012158,0.0,466.61302842443,468.027730045266,465.76786741050074,469.54476051919005
2.4600000000000017,-0.253138302417,-1.03561051198,15.8886702566,6.10091580276,0.0487612621886,0.0,-0.381948863983,-1.87191089199,4.94868020345,-0.054111984392,0.0383792568596,0.0,418.5522582227276,418.4934178323686,419.0093721021091,419.38987153914894
2.520000000000002,-0.276945848453,-1.15124865828,16.1856980467,6.09761971455,0.0513173011441,0.0,-0.411848122816,-1.98299003632,4.95204687838,-0.0566327251288,0.0499295116813,0.0,435.078152212325,436.045293165766,435.2007761593094,434.9876063162831
2.580000000000002,-0.3027435729,-1.27413975343,16.4856855311,6.09419269779,0.0552057635174,0.0,-0.448411821103,-2.11365451768,5.04688284904,-0.058102997396,0.0845598454921,0.0,463.89388397814196,466.6082616206266,464.36979065104293,464.2523395246551
2.640000000000002,-0.330583609582,-1.40414350256,16.7871498597,6.09092175048,0.0607098921196,0.0,-0.480030733335,-2.22012915672,5.00192263974,-0.0481667483773,0.103186531381,0.0,419.9601251829209,421.5804089465777,421.02277396121815,421.87954329033664
2.700000000000002,-0.360521955474,-1.54092430137,17.0875833291,6.08805245555,0.0672903283633,0.0,-0.518482323284,-2.33949232107,5.01224572516,-0.0471402585558,0.120220745165,0.0,439.48191971683445,440.9023637782293,438.7831334726751,438.8669370645041
2.760000000000002,-0.392814622785,-1.68471067182,17.3875252392,6.08541701974,0.0744814827787,0.0,-0.558550649935,-2.4536562444,4.98570144609,-0.0381644560778,0.119106612333,0.0,427.9071235019717,427.8258039503542,427.69467783351047,428.45741218866743
2.820000000000002,-0.427766072696,-1.83573978316,17.6875488267,6.08276649715,0.0814779812385,0.0,-0.607136571269,-2.58086259281,5.01469037815,-0.0602616941072,0.111079842989,0.0,446.11207545749755,445.4681710167213,447.9843753217484,446.1824406998815
2.880000000000002,-0.465357526485,-1.99348562296,17.9844858475,6.07992757755,0.0884491753474,0.0,-0.646425481748,-2.67769534035,4.88357411416,-0.0293782218431,0.124818451136,0.0,391.8286863975539,393.11800312160744,391.29156297040157,394.1547398796082
2.940000000000002,-0.505700629056,-2.15774885136,18.2767408236,6.07892474995,0.0955849590224,0.0,-0.698969297442,-2.79791175177,4.85812829295,0.000948962634343,0.103311402896,0.0,428.9776911672417,427.16024944908196,428.0568402512596,430.6302937447168
3.000000000000002,-0.550038155723,-2.33076031078,18.5747441565,6.07978063648,0.101641683447,0.0,-0.779579378334,-2.9689029988,5.07406128354,0.0325660692985,0.0957396759231,0.0,503.08422847265086,502.5431053691815,502.8420376059969,505.1274651312753
3.0600000000000023,-0.598821921932,-2.51296567136,18.8805722703,6.08156818784,0.107570966999,0.0,-0.847070895035,-3.10444647904,5.11980053884,0.0235723823054,0.104360936688,0.0,454.4016007815843,455.1004228055376,455.17188917294453,454.4516922573855
3.1200000000000023,-0.651961492725,-2.70363543951,19.1908283937,6.08261871326,0.113921612212,0.0,-0.924835406256,-3.25103774958,5.22134108122,0.00121777703688,0.108654356775,0.0,472.9864775212521,473.3261178185208,473.65807635190566,471.93540124370355
3.1800000000000024,-0.709746916291,-2.90283285624,19.5058370971,6.08303562238,0.119947499692,0.0,-1.00191654058,-3.38884927296,5.27839641092,0.0164713764036,0.0739898723708,0.0,463.38083123463946,460.6550515802346,458.9865193770543,460.1956409563861
3.2400000000000024,-0.772226380466,-3.11023727885,19.8239054848,6.08366578248,0.124315731649,0.0,-1.08111021436,-3.52457678695,5.32342156598,-0.00543348992999,0.0703210348622,0.0,458.0642123940896,457.7762373897148,459.2426903630421,457.50149405289795
3.3000000000000025,-0.83907255,-3.32505822706,20.1409965988,6.08299378747,0.128309977217,0.0,-1.14744931063,-3.63630839245,5.24642473785,-0.0263935140342,0.0577594388165,0.0,419.7376482480481,418.6493776290147,419.853481020133,418.0306756091153
3.3600000000000025,-0.910010945874,-3.5466939486,20.4538290288,6.08271477841,0.131785923465,0.0,-1.21746702952,-3.75175059846,5.18139120195,0.0205062904819,0.0582760640536,0.0,422.5240489900217,422.5711083743019,421.17603993341146,425.21381698351445
3.4200000000000026,-0.98545124826,-3.77564147689,20.7645338168,6.08389076373,0.135479197234,0.0,-1.29751846275,-3.87983309506,5.17524283565,0.0177222433313,0.0674130920293,0.0,441.7087201532288,442.46445550266606,442.6556475526536,442.42640222109975
3.4800000000000026,-1.06577326589,-4.01229339626,21.0749198154,6.0848458334,0.13982177064,0.0,-1.38024352558,-4.00858119741,5.17073479522,0.012040118902,0.0808034286173,0.0,442.01785905058136,443.12422493719015,444.23458319280684,443.7682216933256
3.5400000000000027,-1.15107699598,-4.25659278707,21.384574736,6.08527893212,0.144863560053,0.0,-1.4636396472,-4.13480215536,5.15092223593,-0.00478464618231,0.0898036576886,0.0,439.4810879877366,440.2324221408803,438.4179806502257,437.01744965877157
